question,answer,predicted_answer,concept,hypernym,correct,illegal
"<image>
Is there construction equipment in this image?",Yes,no,shovel,construction equipment,False,False
"<image>
Is there a bird in this image?",No,no,shovel,bird,True,False
"<image>
Is there a bird in this image?",No,no,shovel,bird,True,False
"<image>
Is there a bird in this image?",No,no,shovel,bird,True,False
"<image>
Is there a garden tool in this image?",Yes,no,shovel,garden tool,False,False
"<image>
Is there a garden tool in this image?",Yes,no,shovel,garden tool,False,False
"<image>
Is there a garden tool in this image?",Yes,no,shovel,garden tool,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,shovel,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,shovel,protective clothing item,False,False
"<image>
Is there a protective clothing item in this image?",No,yes,shovel,protective clothing item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,shovel,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,shovel,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,shovel,hardware item,False,False
"<image>
Is there a vegetable in this image?",No,no,shovel,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,shovel,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,shovel,vegetable,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,shower_cap,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,shower_cap,personal hygiene item,True,False
"<image>
Is there a personal hygiene item in this image?",Yes,yes,shower_cap,personal hygiene item,True,False
"<image>
Is there a vegetable in this image?",No,no,shower_cap,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,shower_cap,vegetable,True,False
"<image>
Is there a vegetable in this image?",No,no,shower_cap,vegetable,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,shredder,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,shredder,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,shredder,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,shredder,electronic device,True,False
"<image>
Is there an arts and crafts item in this image?",No,yes,shredder,arts and crafts item,False,False
"<image>
Is there an arts and crafts item in this image?",No,yes,shredder,arts and crafts item,False,False
"<image>
Is there an arts and crafts item in this image?",No,yes,shredder,arts and crafts item,False,False
"<image>
Is there an arts and crafts item in this image?",No,yes,shredder,arts and crafts item,False,False
"<image>
Is there seafood in this image?",Yes,yes,shrimp,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,shrimp,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,shrimp,seafood,True,False
"<image>
Is there a musical instrument in this image?",No,no,shrimp,musical,True,False
"<image>
Is there a musical instrument in this image?",No,no,shrimp,musical,True,False
"<image>
Is there a musical instrument in this image?",No,no,shrimp,musical,True,False
"<image>
Is there a food in this image?",Yes,no,shrimp,food,False,False
"<image>
Is there a food in this image?",Yes,no,shrimp,food,False,False
"<image>
Is there a food in this image?",Yes,no,shrimp,food,False,False
"<image>
Is there a mammal in this image?",No,no,shrimp,mammal,True,False
"<image>
Is there a mammal in this image?",No,yes,shrimp,mammal,False,False
"<image>
Is there a mammal in this image?",No,yes,shrimp,mammal,False,False
"<image>
Is there an animal in this image?",Yes,yes,shrimp,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,shrimp,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,shrimp,animal,True,False
"<image>
Is there a drink in this image?",No,no,shrimp,drink,True,False
"<image>
Is there a drink in this image?",No,no,shrimp,drink,True,False
"<image>
Is there a drink in this image?",No,no,shrimp,drink,True,False
"<image>
Is there a sea animal in this image?",Yes,no,shrimp,sea animal,False,False
"<image>
Is there a sea animal in this image?",Yes,yes,shrimp,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,no,shrimp,sea animal,False,False
"<image>
Is there a garden tool in this image?",No,no,shrimp,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,shrimp,garden tool,True,False
"<image>
Is there a garden tool in this image?",No,no,shrimp,garden tool,True,False
"<image>
Is there a game in this image?",Yes,yes,shuffleboard,game,True,False
"<image>
Is there a game in this image?",Yes,yes,shuffleboard,game,True,False
"<image>
Is there a game in this image?",Yes,yes,shuffleboard,game,True,False
"<image>
Is there a game in this image?",Yes,yes,shuffleboard,game,True,False
"<image>
Is there a body part in this image?",No,yes,shuffleboard,body part,False,False
"<image>
Is there a body part in this image?",No,yes,shuffleboard,body part,False,False
"<image>
Is there a body part in this image?",No,no,shuffleboard,body part,True,False
"<image>
Is there a body part in this image?",No,yes,shuffleboard,body part,False,False
"<image>
Is there a tool in this image?",Yes,no,sickle,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,sickle,tool,False,False
"<image>
Is there a tool in this image?",Yes,yes,sickle,tool,True,False
"<image>
Is there a tool in this image?",Yes,no,sickle,tool,False,False
"<image>
Is there a container in this image?",No,no,sickle,container,True,False
"<image>
Is there a container in this image?",No,no,sickle,container,True,False
"<image>
Is there a container in this image?",No,no,sickle,container,True,False
"<image>
Is there a container in this image?",No,no,sickle,container,True,False
"<image>
Is there a garden tool in this image?",Yes,no,sickle,garden tool,False,False
"<image>
Is there a garden tool in this image?",Yes,no,sickle,garden tool,False,False
"<image>
Is there a garden tool in this image?",Yes,yes,sickle,garden tool,True,False
"<image>
Is there a garden tool in this image?",Yes,no,sickle,garden tool,False,False
"<image>
Is there a mammal in this image?",No,no,sickle,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,sickle,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,sickle,mammal,True,False
"<image>
Is there a mammal in this image?",No,no,sickle,mammal,True,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,sifter,kitchen tool,True,False
"<image>
Is there a kitchen tool in this image?",Yes,no,sifter,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,sifter,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,yes,sifter,kitchen tool,True,False
"<image>
Is there a game in this image?",No,yes,sifter,game,False,False
"<image>
Is there a game in this image?",No,yes,sifter,game,False,False
"<image>
Is there a game in this image?",No,yes,sifter,game,False,False
"<image>
Is there a game in this image?",No,yes,sifter,game,False,False
"<image>
Is there a vehicle in this image?",Yes,no,skateboard,vehicle,False,False
"<image>
Is there a vehicle in this image?",Yes,no,skateboard,vehicle,False,False
"<image>
Is there a vehicle in this image?",Yes,no,skateboard,vehicle,False,False
"<image>
Is there a vehicle in this image?",Yes,no,skateboard,vehicle,False,False
"<image>
Is there a car part in this image?",No,yes,skateboard,car part,False,False
"<image>
Is there a car part in this image?",No,no,skateboard,car part,True,False
"<image>
Is there a car part in this image?",No,no,skateboard,car part,True,False
"<image>
Is there a car part in this image?",No,no,skateboard,car part,True,False
"<image>
Is there a toy in this image?",Yes,yes,skateboard,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,skateboard,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,skateboard,toy,True,False
"<image>
Is there a toy in this image?",Yes,yes,skateboard,toy,True,False
"<image>
Is there safety equipment in this image?",No,no,skateboard,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,skateboard,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,skateboard,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,yes,skateboard,safety equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,yes,skateboard,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,skateboard,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,skateboard,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,skateboard,sports equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,skateboard,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,skateboard,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,no,skateboard,safety equipment,True,False
"<image>
Is there safety equipment in this image?",No,yes,skateboard,safety equipment,False,False
"<image>
Is there a body part in this image?",Yes,no,skeleton,body part,False,False
"<image>
Is there a body part in this image?",Yes,no,skeleton,body part,False,False
"<image>
Is there a body part in this image?",Yes,no,skeleton,body part,False,False
"<image>
Is there a body part in this image?",Yes,no,skeleton,body part,False,False
"<image>
Is there a vehicle in this image?",No,yes,skeleton,vehicle,False,False
"<image>
Is there a vehicle in this image?",No,no,skeleton,vehicle,True,False
"<image>
Is there a vehicle in this image?",No,yes,skeleton,vehicle,False,False
"<image>
Is there a vehicle in this image?",No,yes,skeleton,vehicle,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,skewer,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,skewer,kitchen tool,False,False
"<image>
Is there a kitchen tool in this image?",Yes,no,skewer,kitchen tool,False,False
"<image>
Is there a home appliance in this image?",No,no,skewer,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,skewer,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,skewer,home appliance,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,ski,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,ski,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,ski,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,ski,sports equipment,True,False
"<image>
Is there a dessert in this image?",No,no,ski,dessert,True,False
"<image>
Is there a dessert in this image?",No,yes,ski,dessert,False,False
"<image>
Is there a dessert in this image?",No,yes,ski,dessert,False,False
"<image>
Is there a dessert in this image?",No,yes,ski,dessert,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,ski_boots,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,ski_boots,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,ski_boots,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,no,ski_boots,item of clothing,False,False
"<image>
Is there a condiment in this image?",No,no,ski_boots,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,ski_boots,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,ski_boots,condiment,True,False
"<image>
Is there a condiment in this image?",No,no,ski_boots,condiment,True,False
"<image>
Is there footwear in this image?",Yes,yes,ski_boots,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,ski_boots,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,ski_boots,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,ski_boots,footwear,True,False
"<image>
Is there a watercraft in this image?",No,yes,ski_boots,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,ski_boots,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,ski_boots,watercraft,False,False
"<image>
Is there a watercraft in this image?",No,yes,ski_boots,watercraft,False,False
"<image>
Is there sports equipment in this image?",Yes,yes,ski_boots,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,no,ski_boots,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,yes,ski_boots,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,no,ski_boots,sports equipment,False,False
"<image>
Is there a plant in this image?",No,yes,ski_boots,plant,False,False
"<image>
Is there a plant in this image?",No,yes,ski_boots,plant,False,False
"<image>
Is there a plant in this image?",No,yes,ski_boots,plant,False,False
"<image>
Is there a plant in this image?",No,yes,ski_boots,plant,False,False
"<image>
Is there sports equipment in this image?",Yes,no,ski_pole,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,no,ski_pole,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,no,ski_pole,sports equipment,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,ski_pole,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,ski_pole,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,ski_pole,piece of jewelry,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,no,skirt,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,skirt,piece of women's clothing,True,False
"<image>
Is there a piece of women's clothing in this image?",Yes,no,skirt,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",Yes,yes,skirt,piece of women's clothing,True,False
"<image>
Is there a source of light in this image?",No,no,skirt,source of light,True,False
"<image>
Is there a source of light in this image?",No,yes,skirt,source of light,False,False
"<image>
Is there a source of light in this image?",No,no,skirt,source of light,True,False
"<image>
Is there a source of light in this image?",No,no,skirt,source of light,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,skirt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,skirt,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,no,skirt,item of clothing,False,False
"<image>
Is there an item of clothing in this image?",Yes,yes,skirt,item of clothing,True,False
"<image>
Is there a fastener in this image?",No,yes,skirt,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,skirt,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,skirt,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,skirt,fastener,False,False
"<image>
Is there a body part in this image?",Yes,no,skull,body part,False,False
"<image>
Is there a body part in this image?",Yes,no,skull,body part,False,False
"<image>
Is there a body part in this image?",Yes,no,skull,body part,False,False
"<image>
Is there a body part in this image?",Yes,no,skull,body part,False,False
"<image>
Is there a home decor item in this image?",No,yes,skull,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,skull,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,skull,home decor item,False,False
"<image>
Is there a home decor item in this image?",No,yes,skull,home decor item,False,False
"<image>
Is there a mammal in this image?",Yes,yes,skunk,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,skunk,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,skunk,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,skunk,mammal,True,False
"<image>
Is there a weapon in this image?",No,no,skunk,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,skunk,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,skunk,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,skunk,weapon,True,False
"<image>
Is there an animal in this image?",Yes,yes,skunk,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,skunk,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,skunk,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,skunk,animal,True,False
"<image>
Is there an electronic device in this image?",No,no,skunk,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,skunk,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,skunk,electronic device,True,False
"<image>
Is there an electronic device in this image?",No,no,skunk,electronic device,True,False
"<image>
Is there a vehicle in this image?",Yes,no,sled,vehicle,False,False
"<image>
Is there a vehicle in this image?",Yes,no,sled,vehicle,False,False
"<image>
Is there a vehicle in this image?",Yes,no,sled,vehicle,False,False
"<image>
Is there a food in this image?",No,no,sled,food,True,False
"<image>
Is there a food in this image?",No,no,sled,food,True,False
"<image>
Is there a food in this image?",No,no,sled,food,True,False
"<image>
Is there sports equipment in this image?",Yes,no,sled,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,no,sled,sports equipment,False,False
"<image>
Is there sports equipment in this image?",Yes,no,sled,sports equipment,False,False
"<image>
Is there a hardware item in this image?",No,no,sled,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,sled,hardware item,True,False
"<image>
Is there a hardware item in this image?",No,no,sled,hardware item,True,False
"<image>
Is there a tool in this image?",Yes,no,sledgehammer,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,sledgehammer,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,sledgehammer,tool,False,False
"<image>
Is there a tool in this image?",Yes,no,sledgehammer,tool,False,False
"<image>
Is there a game in this image?",No,no,sledgehammer,game,True,False
"<image>
Is there a game in this image?",No,no,sledgehammer,game,True,False
"<image>
Is there a game in this image?",No,no,sledgehammer,game,True,False
"<image>
Is there a game in this image?",No,no,sledgehammer,game,True,False
"<image>
Is there construction equipment in this image?",Yes,no,sledgehammer,construction equipment,False,False
"<image>
Is there construction equipment in this image?",Yes,no,sledgehammer,construction equipment,False,False
"<image>
Is there construction equipment in this image?",Yes,no,sledgehammer,construction equipment,False,False
"<image>
Is there construction equipment in this image?",Yes,no,sledgehammer,construction equipment,False,False
"<image>
Is there a drink in this image?",No,no,sledgehammer,drink,True,False
"<image>
Is there a drink in this image?",No,no,sledgehammer,drink,True,False
"<image>
Is there a drink in this image?",No,no,sledgehammer,drink,True,False
"<image>
Is there a drink in this image?",No,no,sledgehammer,drink,True,False
"<image>
Is there a hardware item in this image?",Yes,no,sledgehammer,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,sledgehammer,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,sledgehammer,hardware item,False,False
"<image>
Is there a hardware item in this image?",Yes,no,sledgehammer,hardware item,False,False
"<image>
Is there a weapon in this image?",No,no,sledgehammer,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,sledgehammer,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,sledgehammer,weapon,True,False
"<image>
Is there a weapon in this image?",No,no,sledgehammer,weapon,True,False
"<image>
Is there an electronic device in this image?",Yes,yes,slicer,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,no,slicer,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,slicer,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,slicer,electronic device,False,False
"<image>
Is there footwear in this image?",No,yes,slicer,footwear,False,False
"<image>
Is there footwear in this image?",No,no,slicer,footwear,True,False
"<image>
Is there footwear in this image?",No,yes,slicer,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,slicer,footwear,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,slicer,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,slicer,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,slicer,kitchen appliance,False,False
"<image>
Is there a kitchen appliance in this image?",Yes,no,slicer,kitchen appliance,False,False
"<image>
Is there medical equipment in this image?",No,yes,slicer,medical equipment,False,False
"<image>
Is there medical equipment in this image?",No,no,slicer,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,slicer,medical equipment,True,False
"<image>
Is there medical equipment in this image?",No,no,slicer,medical equipment,True,False
"<image>
Is there medical equipment in this image?",Yes,no,sling,medical equipment,False,False
"<image>
Is there medical equipment in this image?",Yes,no,sling,medical equipment,False,False
"<image>
Is there medical equipment in this image?",Yes,no,sling,medical equipment,False,False
"<image>
Is there a kitchen appliance in this image?",No,no,sling,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",No,no,sling,kitchen appliance,True,False
"<image>
Is there a kitchen appliance in this image?",No,no,sling,kitchen appliance,True,False
"<image>
Is there a toy in this image?",Yes,no,slingshot,toy,False,False
"<image>
Is there a toy in this image?",Yes,no,slingshot,toy,False,False
"<image>
Is there a toy in this image?",Yes,no,slingshot,toy,False,False
"<image>
Is there a home appliance in this image?",No,no,slingshot,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,slingshot,home appliance,True,False
"<image>
Is there a home appliance in this image?",No,no,slingshot,home appliance,True,False
"<image>
Is there a weapon in this image?",Yes,no,slingshot,weapon,False,False
"<image>
Is there a weapon in this image?",Yes,no,slingshot,weapon,False,False
"<image>
Is there a weapon in this image?",Yes,no,slingshot,weapon,False,False
"<image>
Is there a clothing accessory in this image?",No,no,slingshot,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",No,no,slingshot,clothing accessory,True,False
"<image>
Is there a clothing accessory in this image?",No,no,slingshot,clothing accessory,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,slipper,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,slipper,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",Yes,yes,slipper,item of clothing,True,False
"<image>
Is there a sea animal in this image?",No,no,slipper,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,slipper,sea animal,True,False
"<image>
Is there a sea animal in this image?",No,no,slipper,sea animal,True,False
"<image>
Is there footwear in this image?",Yes,yes,slipper,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,slipper,footwear,True,False
"<image>
Is there footwear in this image?",Yes,yes,slipper,footwear,True,False
"<image>
Is there a container in this image?",No,no,slipper,container,True,False
"<image>
Is there a container in this image?",No,no,slipper,container,True,False
"<image>
Is there a container in this image?",No,yes,slipper,container,False,False
"<image>
Is there a game in this image?",Yes,no,slot_machine,game,False,False
"<image>
Is there a game in this image?",Yes,no,slot_machine,game,False,False
"<image>
Is there a game in this image?",Yes,no,slot_machine,game,False,False
"<image>
Is there a game in this image?",Yes,no,slot_machine,game,False,False
"<image>
Is there a fastener in this image?",No,yes,slot_machine,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,slot_machine,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,slot_machine,fastener,False,False
"<image>
Is there a fastener in this image?",No,yes,slot_machine,fastener,False,False
"<image>
Is there an electronic device in this image?",Yes,no,slot_machine,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,slot_machine,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,slot_machine,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,no,slot_machine,electronic device,False,False
"<image>
Is there a plant in this image?",No,no,slot_machine,plant,True,False
"<image>
Is there a plant in this image?",No,yes,slot_machine,plant,False,False
"<image>
Is there a plant in this image?",No,no,slot_machine,plant,True,False
"<image>
Is there a plant in this image?",No,no,slot_machine,plant,True,False
"<image>
Is there a mammal in this image?",Yes,yes,sloth,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,sloth,mammal,True,False
"<image>
Is there a mammal in this image?",Yes,yes,sloth,mammal,True,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,sloth,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,sloth,piece of women's clothing,False,False
"<image>
Is there a piece of women's clothing in this image?",No,yes,sloth,piece of women's clothing,False,False
"<image>
Is there an animal in this image?",Yes,yes,sloth,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,sloth,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,sloth,animal,True,False
"<image>
Is there a bird in this image?",No,yes,sloth,bird,False,False
"<image>
Is there a bird in this image?",No,yes,sloth,bird,False,False
"<image>
Is there a bird in this image?",No,yes,sloth,bird,False,False
"<image>
Is there an animal in this image?",Yes,yes,slug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,slug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,slug,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,slug,animal,True,False
"<image>
Is there an item of clothing in this image?",No,no,slug,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,slug,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,slug,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,slug,item of clothing,True,False
"<image>
Is there an electronic device in this image?",Yes,no,smoke_alarm,electronic device,False,False
"<image>
Is there an electronic device in this image?",Yes,yes,smoke_alarm,electronic device,True,False
"<image>
Is there an electronic device in this image?",Yes,no,smoke_alarm,electronic device,False,False
"<image>
Is there a musical instrument in this image?",No,yes,smoke_alarm,musical,False,False
"<image>
Is there a musical instrument in this image?",No,yes,smoke_alarm,musical,False,False
"<image>
Is there a musical instrument in this image?",No,yes,smoke_alarm,musical,False,False
"<image>
Is there safety equipment in this image?",Yes,yes,smoke_alarm,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,yes,smoke_alarm,safety equipment,True,False
"<image>
Is there safety equipment in this image?",Yes,yes,smoke_alarm,safety equipment,True,False
"<image>
Is there footwear in this image?",No,yes,smoke_alarm,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,smoke_alarm,footwear,False,False
"<image>
Is there footwear in this image?",No,yes,smoke_alarm,footwear,False,False
"<image>
Is there a drink in this image?",Yes,yes,smoothie,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,smoothie,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,smoothie,drink,True,False
"<image>
Is there a drink in this image?",Yes,yes,smoothie,drink,True,False
"<image>
Is there construction equipment in this image?",No,no,smoothie,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,smoothie,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,smoothie,construction equipment,True,False
"<image>
Is there construction equipment in this image?",No,no,smoothie,construction equipment,True,False
"<image>
Is there seafood in this image?",Yes,yes,snail,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,snail,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,snail,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,snail,seafood,True,False
"<image>
Is there seafood in this image?",Yes,yes,snail,seafood,True,False
"<image>
Is there a body part in this image?",No,yes,snail,body part,False,False
"<image>
Is there a body part in this image?",No,yes,snail,body part,False,False
"<image>
Is there a body part in this image?",No,yes,snail,body part,False,False
"<image>
Is there a body part in this image?",No,yes,snail,body part,False,False
"<image>
Is there a body part in this image?",No,yes,snail,body part,False,False
"<image>
Is there an animal in this image?",Yes,yes,snail,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,snail,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,snail,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,snail,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,snail,animal,True,False
"<image>
Is there an office supply item in this image?",No,yes,snail,office supply item,False,False
"<image>
Is there an office supply item in this image?",No,yes,snail,office supply item,False,False
"<image>
Is there an office supply item in this image?",No,yes,snail,office supply item,False,False
"<image>
Is there an office supply item in this image?",No,yes,snail,office supply item,False,False
"<image>
Is there an office supply item in this image?",No,yes,snail,office supply item,False,False
"<image>
Is there a sea animal in this image?",Yes,yes,snail,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,snail,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,snail,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,snail,sea animal,True,False
"<image>
Is there a sea animal in this image?",Yes,yes,snail,sea animal,True,False
"<image>
Is there headwear in this image?",No,yes,snail,headwear,False,False
"<image>
Is there headwear in this image?",No,yes,snail,headwear,False,False
"<image>
Is there headwear in this image?",No,yes,snail,headwear,False,False
"<image>
Is there headwear in this image?",No,yes,snail,headwear,False,False
"<image>
Is there headwear in this image?",No,yes,snail,headwear,False,False
"<image>
Is there an animal in this image?",Yes,yes,snake,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,snake,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,snake,animal,True,False
"<image>
Is there an animal in this image?",Yes,yes,snake,animal,True,False
"<image>
Is there an item of clothing in this image?",No,no,snake,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,snake,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,snake,item of clothing,True,False
"<image>
Is there an item of clothing in this image?",No,no,snake,item of clothing,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snorkel,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snorkel,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snorkel,sports equipment,True,False
"<image>
Is there sports equipment in this image?",Yes,yes,snorkel,sports equipment,True,False
"<image>
Is there a piece of jewelry in this image?",No,yes,snorkel,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,snorkel,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,snorkel,piece of jewelry,False,False
"<image>
Is there a piece of jewelry in this image?",No,yes,snorkel,piece of jewelry,False,False
