question,answer,predicted_answer,relation,correct
"Question: <image>
There is a small metal object on the left side of the small gray shiny cylinder; is it the same color as the matte cylinder?Answer:",no,no,left,True
"Question: <image>
There is a shiny thing that is in front of the small shiny object in front of the tiny red shiny thing; how big is it?Answer:",large,large,in front of,True
"Question: <image>
There is a purple object; is its size the same as the brown metal thing that is on the left side of the tiny red object?Answer:",no,no,left,True
"Question: <image>
There is a large object that is in front of the small green thing in front of the small yellow thing; what is it made of?Answer:",rubber,metal,in front of,False
"Question: <image>
Is the number of shiny spheres that are on the right side of the big brown ball greater than the number of metallic blocks?Answer:",yes,no,right,False
"Question: <image>
There is a matte sphere in front of the purple object; what is its size?Answer:",large,small,in front of,False
"Question: <image>
What is the material of the small cylinder that is to the right of the tiny matte cube?Answer:",rubber,metal,right,False
"Question: <image>
Does the small blue matte object have the same shape as the tiny cyan thing behind the large gray matte object?Answer:",yes,no,behind,False
"Question: <image>
There is a large red block; are there any things to the right of it?Answer:",yes,yes,right,True
"Question: <image>
Does the tiny purple object have the same material as the block that is on the left side of the tiny cyan object?Answer:",yes,no,left,False
"Question: <image>
Is the shape of the rubber thing that is on the right side of the blue cylinder the same as  the large green metal thing?Answer:",no,no,right,True
"Question: <image>
Do the tiny rubber cylinder and the cylinder in front of the purple thing have the same color?Answer:",yes,no,in front of,False
"Question: <image>
Are there the same number of blue shiny objects on the left side of the blue metallic ball and big shiny balls?Answer:",yes,no,left,False
"Question: <image>
Do the yellow cylinder behind the purple thing and the block have the same material?Answer:",yes,no,behind,False
"Question: <image>
Do the brown cube that is in front of the shiny ball and the large yellow thing have the same size?Answer:",yes,no,in front of,False
"Question: <image>
Do the cube that is behind the brown matte block and the big cube have the same color?Answer:",yes,no,behind,False
"Question: <image>
What color is the object behind the cube that is behind the large brown rubber cube?Answer:",yellow,red,behind,False
"Question: <image>
Are there any big cyan cylinders to the left of the large yellow cylinder?Answer:",yes,no,left,False
"Question: <image>
Does the tiny cyan metal thing to the left of the small cyan rubber cylinder have the same shape as the large metallic object that is to the left of the tiny brown object?Answer:",yes,no,left,False
"Question: <image>
There is a large rubber thing on the right side of the cyan thing; does it have the same color as the large block?Answer:",no,no,right,True
"Question: <image>
There is a yellow rubber block; is it the same size as the red thing to the right of the tiny purple shiny thing?Answer:",yes,yes,right,True
"Question: <image>
Does the object in front of the green cylinder have the same size as the gray shiny ball?Answer:",no,yes,in front of,False
"Question: <image>
Is the color of the big metallic object the same as the tiny cube behind the red rubber cube?Answer:",yes,no,behind,False
"Question: <image>
Is the size of the yellow sphere that is in front of the brown metallic cube the same as the small yellow rubber object?Answer:",yes,no,in front of,False
"Question: <image>
How many things are either big metallic objects that are left of the small brown cube or large metal balls?Answer:",1,1,left,True
"Question: <image>
The large object right of the tiny rubber object is what color?Answer:",purple,purple,right,True
"Question: <image>
There is a blue shiny block; what number of small metal objects are in front of it?Answer:",0,0,in front of,True
"Question: <image>
There is a small thing that is in front of the brown object; what color is it?Answer:",blue,blue,in front of,True
"Question: <image>
There is a metal block that is in front of the tiny block; what is its color?Answer:",brown,blue,in front of,False
"Question: <image>
Is there a big cylinder in front of the rubber object that is in front of the brown shiny object?Answer:",no,no,in front of,True
"Question: <image>
Is the size of the rubber cylinder that is on the right side of the blue matte cylinder the same as the blue thing that is on the right side of the blue rubber object?Answer:",no,no,right,True
"Question: <image>
There is a small thing that is behind the blue matte thing; what shape is it?Answer:",cube,cylinder,behind,False
"Question: <image>
There is a cube on the left side of the gray cube; what is its color?Answer:",purple,brown,left,False
"Question: <image>
What is the material of the yellow cylinder in front of the big matte thing?Answer:",metal,metal,in front of,True
"Question: <image>
There is a cube that is behind the blue shiny thing; is its size the same as the small cyan metal object?Answer:",yes,no,behind,False
"Question: <image>
Are there more rubber objects that are on the right side of the large matte cylinder than small red rubber cubes?Answer:",yes,no,right,False
"Question: <image>
There is a small shiny object on the left side of the big cyan rubber object; what is its color?Answer:",brown,red,left,False
"Question: <image>
There is a brown block; how many small purple shiny spheres are right of it?Answer:",1,0,right,False
"Question: <image>
There is a brown matte ball; how many tiny cyan metal blocks are to the right of it?Answer:",1,0,right,False
"Question: <image>
Does the ball that is on the right side of the small brown rubber sphere have the same material as the large cyan object?Answer:",no,no,right,True
"Question: <image>
Is the shape of the big shiny object that is behind the big rubber ball the same as  the blue metallic thing?Answer:",no,no,behind,True
"Question: <image>
The large rubber thing on the right side of the green object has what shape?Answer:",cylinder,sphere,right,False
"Question: <image>
There is a cylinder; is its color the same as the tiny matte sphere that is in front of the large block?Answer:",no,no,in front of,True
"Question: <image>
What number of objects are rubber things to the right of the big yellow cylinder or large green matte balls?Answer:",2,1,right,False
"Question: <image>
Do the small gray sphere and the yellow object that is left of the blue shiny thing have the same material?Answer:",no,no,left,True
"Question: <image>
There is a tiny matte object that is on the left side of the tiny purple thing; what is its shape?Answer:",cylinder,sphere,left,False
"Question: <image>
There is a tiny purple matte block; how many purple objects are in front of it?Answer:",0,1,in front of,False
"Question: <image>
Is the color of the small matte thing the same as the matte thing behind the large metal block?Answer:",yes,no,behind,False
"Question: <image>
Do the green cube and the object that is on the left side of the purple block have the same size?Answer:",yes,no,left,False
"Question: <image>
Do the gray metal object and the rubber thing behind the big cube have the same size?Answer:",no,no,behind,True
"Question: <image>
Is the number of tiny shiny balls to the right of the big purple metallic object less than the number of large blue matte things?Answer:",yes,no,right,False
"Question: <image>
What is the material of the big thing that is in front of the big rubber sphere?Answer:",rubber,metal,in front of,False
"Question: <image>
There is a big rubber object behind the tiny yellow metallic object; is its shape the same as the large purple thing?Answer:",no,no,behind,True
"Question: <image>
How many objects are large blue metallic blocks or red things that are behind the big red shiny cylinder?Answer:",2,1,behind,False
"Question: <image>
Is the size of the red metal block to the right of the rubber ball the same as the big red metal cylinder?Answer:",no,no,right,True
"Question: <image>
Do the large cylinder that is behind the large red thing and the tiny rubber cylinder have the same color?Answer:",yes,no,behind,False
"Question: <image>
There is a green metallic thing that is on the right side of the brown thing; is its size the same as the big shiny block?Answer:",no,no,right,True
"Question: <image>
There is a small green metallic object on the left side of the green rubber object; is its shape the same as the tiny purple object?Answer:",no,no,left,True
"Question: <image>
What number of objects are tiny brown matte spheres or tiny objects that are in front of the small shiny cube?Answer:",3,2,in front of,False
"Question: <image>
How many objects are either cubes or metallic objects that are in front of the tiny cyan cylinder?Answer:",7,3,in front of,False
"Question: <image>
There is a metal cube that is to the right of the yellow shiny thing; what color is it?Answer:",green,red,right,False
"Question: <image>
There is a purple thing that is to the left of the cyan shiny thing; is its size the same as the large yellow shiny object?Answer:",no,no,left,True
"Question: <image>
How many things are either brown metal cylinders or small objects right of the yellow shiny sphere?Answer:",1,3,right,False
"Question: <image>
Do the large ball that is in front of the purple metal object and the big matte cylinder have the same color?Answer:",no,no,in front of,True
"Question: <image>
How many things are either blue things to the right of the matte cylinder or tiny blue metallic cylinders?Answer:",2,2,right,True
"Question: <image>
There is a large ball that is behind the big blue shiny thing; what material is it?Answer:",rubber,metal,behind,False
"Question: <image>
There is a brown ball; are there any metal cylinders left of it?Answer:",no,no,left,True
"Question: <image>
Is the color of the tiny rubber cylinder the same as the small shiny thing that is to the left of the small brown thing?Answer:",no,no,left,True
"Question: <image>
There is a large ball left of the tiny matte sphere; what is its material?Answer:",rubber,rubber,left,True
"Question: <image>
Is the number of tiny red balls that are on the left side of the tiny gray thing the same as the number of red objects?Answer:",no,no,left,True
"Question: <image>
Is the color of the matte cylinder the same as the cylinder to the left of the large green cylinder?Answer:",no,yes,left,False
"Question: <image>
Are there an equal number of large cyan objects that are behind the large gray matte object and things that are behind the tiny purple object?Answer:",no,yes,behind,False
"Question: <image>
Does the brown object have the same material as the cyan object that is in front of the small purple metallic cylinder?Answer:",yes,yes,in front of,True
"Question: <image>
What is the material of the thing left of the cyan rubber cube?Answer:",metal,metal,left,True
"Question: <image>
There is a metallic cube that is left of the gray metallic cube; is its size the same as the small rubber ball?Answer:",yes,no,left,False
"Question: <image>
What material is the small gray thing that is in front of the big shiny cube?Answer:",metal,metal,in front of,True
"Question: <image>
How many things are large green cylinders or red cylinders in front of the metal object?Answer:",2,2,in front of,True
"Question: <image>
There is a rubber cylinder on the right side of the brown rubber cylinder; is it the same size as the large green object?Answer:",no,yes,right,False
"Question: <image>
Does the big rubber cylinder that is behind the big green matte object have the same color as the cube?Answer:",no,no,behind,True
"Question: <image>
Are there the same number of large shiny objects behind the big metal cube and tiny rubber things?Answer:",no,no,behind,True
"Question: <image>
Do the brown matte thing and the matte thing to the right of the matte ball have the same shape?Answer:",no,no,right,True
"Question: <image>
What number of things are big cylinders or big cubes on the left side of the red metallic cube?Answer:",1,1,left,True
"Question: <image>
There is a matte cylinder that is left of the rubber sphere; is its size the same as the large yellow rubber object?Answer:",no,yes,left,False
"Question: <image>
What number of things are either tiny things in front of the big metal ball or small blue rubber things?Answer:",3,2,in front of,False
"Question: <image>
There is a large sphere that is in front of the big yellow block; what is its color?Answer:",gray,cyan,in front of,False
"Question: <image>
Does the yellow cube have the same material as the small gray thing to the left of the big gray cylinder?Answer:",yes,no,left,False
"Question: <image>
There is a matte cube; is its size the same as the shiny block on the right side of the small cyan metallic thing?Answer:",yes,yes,right,True
"Question: <image>
The matte cube right of the big blue matte cylinder is what color?Answer:",cyan,gray,right,False
"Question: <image>
Is the size of the cyan shiny object the same as the shiny cube that is behind the tiny matte cube?Answer:",no,yes,behind,False
"Question: <image>
There is a large green rubber object; what number of small metal objects are on the left side of it?Answer:",1,0,left,False
"Question: <image>
Are the big blue object and the large cylinder in front of the big blue object made of the same material?Answer:",no,no,in front of,True
"Question: <image>
Is the number of big blue cylinders that are left of the large green block greater than the number of shiny cylinders left of the big blue thing?Answer:",yes,no,left,False
"Question: <image>
There is a large matte object that is in front of the blue shiny thing; what shape is it?Answer:",cylinder,cylinder,in front of,True
"Question: <image>
There is a cyan matte thing; does it have the same size as the shiny ball left of the blue shiny cube?Answer:",no,no,left,True
"Question: <image>
What number of objects are cyan objects behind the cylinder or cyan shiny objects?Answer:",1,3,behind,False
"Question: <image>
Are there more cyan objects that are on the left side of the small brown matte ball than big red matte cylinders?Answer:",yes,no,left,False
"Question: <image>
What number of cyan shiny objects are behind the brown metallic ball?Answer:",1,1,behind,True
"Question: <image>
There is a brown sphere right of the cyan object that is right of the tiny shiny cylinder; what is it made of?Answer:",metal,metal,right,True
"Question: <image>
How many tiny cylinders are right of the purple cylinder?Answer:",1,0,right,False
"Question: <image>
There is a big cube on the right side of the tiny purple metallic thing; what is its color?Answer:",yellow,cyan,right,False
"Question: <image>
There is a rubber thing; is its size the same as the sphere behind the large purple sphere?Answer:",no,yes,behind,False
"Question: <image>
How many yellow things are right of the tiny cube?Answer:",0,1,right,False
"Question: <image>
Is the color of the cube left of the tiny shiny thing the same as the large ball?Answer:",no,no,left,True
"Question: <image>
The block behind the yellow thing is what color?Answer:",brown,brown,behind,True
"Question: <image>
Is the size of the cube behind the red sphere the same as the red rubber thing?Answer:",no,no,behind,True
"Question: <image>
Is the tiny brown cube made of the same material as the yellow sphere in front of the rubber cylinder?Answer:",no,no,in front of,True
"Question: <image>
What number of things are blocks that are right of the red matte object or red objects?Answer:",2,3,right,False
"Question: <image>
There is a metallic sphere in front of the tiny cylinder; what size is it?Answer:",small,small,in front of,True
"Question: <image>
Is the number of cubes that are behind the green cube less than the number of red shiny balls?Answer:",no,no,behind,True
"Question: <image>
Does the cylinder that is in front of the big cylinder have the same color as the matte object?Answer:",yes,no,in front of,False
"Question: <image>
Is the size of the object that is on the right side of the blue metallic cylinder the same as the blue shiny cylinder?Answer:",yes,no,right,False
"Question: <image>
There is a red thing right of the blue metal cylinder; what size is it?Answer:",large,large,right,True
"Question: <image>
Is the color of the tiny shiny block behind the small purple metallic block the same as the tiny sphere?Answer:",no,no,behind,True
"Question: <image>
There is a tiny metallic object that is behind the big rubber cube; is it the same shape as the gray shiny thing?Answer:",yes,no,behind,False
"Question: <image>
There is a big blue thing; is its shape the same as the big brown thing behind the brown metal object?Answer:",no,no,behind,True
"Question: <image>
There is a small green block; are there any purple blocks left of it?Answer:",no,no,left,True
"Question: <image>
How many things are either objects that are left of the small gray metallic object or cyan cubes on the left side of the tiny purple cylinder?Answer:",5,3,left,False
"Question: <image>
Are there any big blocks to the left of the purple metallic ball?Answer:",no,yes,left,False
"Question: <image>
What color is the cube that is in front of the yellow thing?Answer:",blue,red,in front of,False
"Question: <image>
Do the matte object in front of the green sphere and the big purple rubber thing have the same size?Answer:",no,no,in front of,True
"Question: <image>
There is a gray cylinder; what number of tiny purple balls are behind it?Answer:",0,0,behind,True
"Question: <image>
Are there more small blue matte spheres to the right of the tiny metal thing than brown things right of the yellow ball?Answer:",yes,no,right,False
"Question: <image>
There is a ball that is behind the small blue rubber object; is its size the same as the brown metallic cylinder behind the small blue ball?Answer:",no,no,behind,True
"Question: <image>
How many things are big matte things that are behind the brown metallic thing or large yellow things?Answer:",1,2,behind,False
"Question: <image>
There is a big object to the right of the large blue matte object; what is it made of?Answer:",rubber,rubber,right,True
"Question: <image>
There is a metal cube; is it the same color as the small matte thing that is behind the big purple cylinder?Answer:",no,no,behind,True
"Question: <image>
There is a thing in front of the purple matte object; what is its size?Answer:",small,small,in front of,True
"Question: <image>
Is the shape of the purple matte thing the same as the yellow thing that is right of the green sphere?Answer:",no,no,right,True
"Question: <image>
Is the number of yellow matte balls that are left of the big purple matte cylinder less than the number of small green balls left of the metallic cube?Answer:",no,no,left,True
"Question: <image>
Are there any small green balls on the right side of the tiny rubber object that is on the right side of the shiny block?Answer:",no,no,right,True
"Question: <image>
Is the yellow cube made of the same material as the small yellow sphere right of the blue shiny block?Answer:",yes,no,right,False
"Question: <image>
Are there fewer small cylinders to the right of the big matte object than large brown things?Answer:",no,no,right,True
"Question: <image>
There is a green block that is in front of the large green metal block; what is it made of?Answer:",metal,rubber,in front of,False
"Question: <image>
What number of things are tiny green metallic blocks right of the small red metal ball or big shiny things?Answer:",5,2,right,False
"Question: <image>
Is the number of large red metallic blocks that are behind the yellow shiny thing the same as the number of brown metal cylinders?Answer:",yes,no,behind,False
"Question: <image>
There is a gray object; is its size the same as the brown metallic object behind the small green block?Answer:",yes,yes,behind,True
"Question: <image>
How many things are either green rubber cylinders or big rubber objects to the left of the rubber sphere?Answer:",1,2,left,False
"Question: <image>
Is the shape of the tiny red object on the right side of the rubber sphere the same as the metal thing right of the red metal cylinder?Answer:",yes,no,right,False
"Question: <image>
Does the tiny cylinder have the same color as the tiny sphere that is behind the green cylinder?Answer:",yes,no,behind,False
"Question: <image>
Is the color of the small rubber thing on the left side of the tiny red cylinder the same as the tiny cylinder?Answer:",yes,no,left,False
"Question: <image>
What number of things are big gray rubber cubes or small shiny things behind the green metal object?Answer:",1,1,behind,True
"Question: <image>
What is the sphere that is in front of the tiny red matte object made of?Answer:",metal,metal,in front of,True
"Question: <image>
Do the big matte cube and the rubber block in front of the large blue rubber thing have the same color?Answer:",yes,no,in front of,False
"Question: <image>
There is a block that is to the right of the big block; is its color the same as the large matte block?Answer:",yes,no,right,False
"Question: <image>
Are there fewer small gray rubber things that are in front of the blue thing than shiny balls?Answer:",yes,no,in front of,False
"Question: <image>
Are there any metallic spheres on the right side of the tiny metallic sphere?Answer:",yes,no,right,False
"Question: <image>
There is a yellow thing to the right of the large brown thing; is its shape the same as the tiny thing?Answer:",yes,no,right,False
"Question: <image>
There is a gray rubber object; is its size the same as the cyan thing that is in front of the tiny green cube?Answer:",no,no,in front of,True
"Question: <image>
What is the material of the gray thing behind the tiny cyan metal ball behind the gray matte cube?Answer:",metal,rubber,behind,False
"Question: <image>
Are there the same number of small blue objects that are behind the big metallic object and small green cubes?Answer:",no,no,behind,True
"Question: <image>
Are there fewer large shiny cylinders behind the matte sphere than small shiny cubes?Answer:",yes,no,behind,False
"Question: <image>
There is a small metal ball; does it have the same color as the thing that is in front of the blue rubber cube?Answer:",yes,yes,in front of,True
"Question: <image>
Is the material of the purple block the same as the red object that is behind the tiny purple metal thing?Answer:",no,no,behind,True
"Question: <image>
What is the size of the red rubber object on the right side of the large cyan metal ball?Answer:",large,small,right,False
"Question: <image>
Do the red ball and the block that is on the left side of the large cyan shiny thing have the same material?Answer:",no,yes,left,False
"Question: <image>
There is a object that is behind the small yellow sphere; what is its shape?Answer:",sphere,sphere,behind,True
"Question: <image>
There is a cyan rubber object; does it have the same shape as the large red object to the left of the blue metal thing?Answer:",no,no,left,True
"Question: <image>
Is the shape of the purple object that is right of the purple metal thing the same as  the big purple object?Answer:",yes,yes,right,True
"Question: <image>
There is a large metallic thing in front of the large brown metal ball; what is its shape?Answer:",sphere,sphere,in front of,True
"Question: <image>
Does the big rubber cylinder have the same color as the big metallic object that is in front of the big gray object?Answer:",yes,no,in front of,False
"Question: <image>
What number of objects are cyan objects that are on the right side of the cyan shiny object or large cyan matte cylinders?Answer:",1,2,right,False
"Question: <image>
Are there an equal number of large metal things that are on the left side of the large gray thing and large metal balls?Answer:",yes,no,left,False
"Question: <image>
What is the size of the cube on the left side of the large green shiny cylinder?Answer:",small,small,left,True
"Question: <image>
There is a red cylinder; are there any shiny cylinders right of it?Answer:",yes,no,right,False
"Question: <image>
What number of gray spheres are right of the rubber ball on the right side of the tiny blue thing that is right of the blue cylinder?Answer:",0,0,right,True
"Question: <image>
Do the big matte cylinder and the tiny matte cylinder to the left of the large yellow ball have the same color?Answer:",yes,no,left,False
"Question: <image>
How many objects are cyan metal cylinders or large yellow objects that are in front of the large shiny thing?Answer:",1,1,in front of,True
"Question: <image>
There is a metal object that is in front of the small cyan shiny thing; is its color the same as the rubber block?Answer:",yes,no,in front of,False
"Question: <image>
There is a block that is left of the cyan cube; is it the same size as the small ball?Answer:",yes,no,left,False
"Question: <image>
There is a rubber thing in front of the tiny green metal object; what size is it?Answer:",large,small,in front of,False
"Question: <image>
There is a cyan metallic object; is its shape the same as the large metal object in front of the tiny green rubber object?Answer:",yes,no,in front of,False
"Question: <image>
What number of things are balls that are to the left of the gray ball or big yellow blocks?Answer:",1,2,left,False
"Question: <image>
Does the red thing that is on the right side of the rubber cylinder have the same shape as the yellow shiny thing?Answer:",no,no,right,True
"Question: <image>
Do the small thing and the thing in front of the big brown block have the same color?Answer:",no,no,in front of,True
"Question: <image>
Are there any purple objects in front of the large matte block?Answer:",no,yes,in front of,False
"Question: <image>
There is a red thing behind the large purple shiny sphere; what is its size?Answer:",large,large,behind,True
"Question: <image>
How many yellow matte things are on the right side of the big metallic object that is right of the tiny ball?Answer:",1,0,right,False
"Question: <image>
Is the material of the yellow thing that is in front of the green thing the same as the small brown ball?Answer:",no,no,in front of,True
"Question: <image>
What color is the tiny shiny thing that is to the right of the big yellow rubber cylinder?Answer:",gray,cyan,right,False
"Question: <image>
There is a tiny thing that is to the right of the small yellow object; how many large purple metal blocks are on the right side of it?Answer:",0,0,right,True
"Question: <image>
There is a small gray metallic block; what number of matte objects are in front of it?Answer:",1,1,in front of,True
"Question: <image>
The big object behind the small brown metal object has what shape?Answer:",cube,sphere,behind,False
"Question: <image>
There is a yellow thing; is its size the same as the thing that is in front of the matte cube?Answer:",yes,no,in front of,False
"Question: <image>
There is a cyan sphere that is behind the tiny gray rubber block; what size is it?Answer:",large,small,behind,False
"Question: <image>
Do the metal thing left of the red matte thing and the big matte object have the same shape?Answer:",no,yes,left,False
"Question: <image>
There is a green rubber cube; does it have the same size as the cylinder that is behind the gray shiny object?Answer:",no,yes,behind,False
"Question: <image>
Are there any tiny green things behind the small shiny sphere?Answer:",yes,yes,behind,True
"Question: <image>
There is a small cylinder to the right of the cyan matte cylinder; what is it made of?Answer:",rubber,rubber,right,True
"Question: <image>
What number of objects are either cyan matte cylinders that are left of the big rubber sphere or large objects?Answer:",3,1,left,False
"Question: <image>
Is the number of small cylinders to the left of the tiny red matte sphere the same as the number of big red matte objects?Answer:",yes,no,left,False
"Question: <image>
Is the size of the shiny cube the same as the ball that is left of the green rubber ball?Answer:",yes,no,left,False
"Question: <image>
How many objects are either large blue cylinders or spheres to the right of the brown cube?Answer:",1,1,right,True
"Question: <image>
Is the cube that is left of the big shiny thing made of the same material as the large red cube?Answer:",no,no,left,True
"Question: <image>
Are there an equal number of large blue blocks that are in front of the metallic thing and metallic blocks in front of the big blue thing?Answer:",no,no,in front of,True
"Question: <image>
What is the size of the matte thing that is behind the tiny cube?Answer:",large,small,behind,False
"Question: <image>
Is the number of large yellow balls behind the small green shiny thing greater than the number of yellow objects behind the brown metal cylinder?Answer:",no,no,behind,True
"Question: <image>
How many things are small cyan things or big metallic cylinders to the right of the cyan cylinder?Answer:",2,2,right,True
"Question: <image>
There is a tiny green metallic sphere; how many small green spheres are behind it?Answer:",0,0,behind,True
"Question: <image>
There is a matte thing that is behind the big ball; what shape is it?Answer:",cylinder,cylinder,behind,True
"Question: <image>
Do the big gray thing and the large cyan object that is behind the gray thing have the same material?Answer:",yes,no,behind,False
"Question: <image>
Does the large cyan block behind the red metal cube have the same material as the cylinder behind the large yellow object?Answer:",no,yes,behind,False
"Question: <image>
How many objects are either yellow metal cylinders or matte things on the left side of the big cyan matte ball?Answer:",2,2,left,True
"Question: <image>
There is a big brown object; does it have the same shape as the small matte thing that is in front of the brown sphere?Answer:",yes,no,in front of,False
"Question: <image>
Is the material of the big gray ball the same as the tiny thing right of the tiny gray rubber block?Answer:",no,no,right,True
"Question: <image>
There is a small matte sphere; does it have the same color as the large matte object on the left side of the block?Answer:",yes,no,left,False
"Question: <image>
There is a cylinder in front of the brown object; what size is it?Answer:",large,large,in front of,True
"Question: <image>
Are there the same number of gray things behind the big brown object and purple spheres?Answer:",yes,yes,behind,True
"Question: <image>
Do the gray metal thing that is on the right side of the brown metal cylinder and the big red rubber thing have the same shape?Answer:",yes,no,right,False
"Question: <image>
What is the material of the gray thing right of the gray sphere?Answer:",metal,rubber,right,False
"Question: <image>
Is the size of the rubber cylinder behind the green rubber cylinder the same as the small blue metal cylinder?Answer:",no,no,behind,True
"Question: <image>
How many things are small matte cylinders or objects in front of the big yellow cylinder?Answer:",7,3,in front of,False
"Question: <image>
There is a ball that is left of the big green sphere; how big is it?Answer:",small,small,left,True
"Question: <image>
There is a big object that is behind the small yellow cube; what color is it?Answer:",cyan,cyan,behind,True
"Question: <image>
There is a big gray shiny cylinder; what number of small metallic cylinders are to the left of it?Answer:",0,0,left,True
"Question: <image>
Are there any large purple objects to the left of the large red matte object?Answer:",yes,no,left,False
"Question: <image>
There is a thing in front of the purple matte object; is its size the same as the big cylinder?Answer:",yes,no,in front of,False
"Question: <image>
Does the large red sphere have the same material as the thing that is behind the large purple rubber thing?Answer:",no,no,behind,True
"Question: <image>
What is the size of the rubber thing to the right of the block?Answer:",large,large,right,True
"Question: <image>
Are there fewer gray objects that are behind the large shiny cylinder than gray matte spheres?Answer:",yes,no,behind,False
"Question: <image>
The large thing that is in front of the big rubber block has what shape?Answer:",sphere,cylinder,in front of,False
"Question: <image>
There is a blue sphere that is behind the small rubber object that is behind the blue rubber cube; what size is it?Answer:",large,large,behind,True
"Question: <image>
There is a rubber ball that is behind the brown cylinder; is it the same size as the blue block?Answer:",no,yes,behind,False
"Question: <image>
There is a large purple metallic object that is right of the tiny blue rubber object; what is its shape?Answer:",sphere,sphere,right,True
"Question: <image>
What is the size of the cube on the left side of the cyan shiny block?Answer:",small,small,left,True
"Question: <image>
How many objects are tiny yellow metallic spheres or small metal things that are behind the small cyan metallic object?Answer:",1,1,behind,True
"Question: <image>
What number of things are small things in front of the blue thing or matte things in front of the small red object?Answer:",2,2,in front of,True
"Question: <image>
There is a shiny object behind the small red object; is it the same shape as the small cyan matte object?Answer:",no,no,behind,True
"Question: <image>
Is the number of large brown rubber cylinders to the right of the cube greater than the number of purple metal spheres?Answer:",yes,no,right,False
"Question: <image>
Do the tiny blue thing and the big matte object that is in front of the large red matte thing have the same shape?Answer:",no,no,in front of,True
"Question: <image>
How many big blue things are behind the purple ball?Answer:",1,0,behind,False
"Question: <image>
How many big yellow cylinders are in front of the small shiny ball?Answer:",0,0,in front of,True
"Question: <image>
How many things are things to the right of the yellow metallic sphere or small yellow shiny objects?Answer:",5,3,right,False
"Question: <image>
Is the number of yellow objects behind the tiny red object less than the number of small things that are behind the small purple object?Answer:",yes,no,behind,False
"Question: <image>
There is a rubber thing that is behind the matte sphere; what is its size?Answer:",large,large,behind,True
"Question: <image>
Is the number of tiny shiny things that are right of the gray thing greater than the number of big blue objects?Answer:",yes,no,right,False
"Question: <image>
Is the material of the cylinder to the left of the purple cylinder the same as the small purple object?Answer:",no,yes,left,False
"Question: <image>
There is a yellow object that is in front of the green matte sphere; what is its shape?Answer:",cube,cylinder,in front of,False
"Question: <image>
There is a tiny green rubber object; how many matte balls are behind it?Answer:",0,0,behind,True
"Question: <image>
Does the big cyan rubber thing have the same shape as the small matte thing that is behind the tiny matte cylinder?Answer:",no,no,behind,True
"Question: <image>
How many things are small objects on the left side of the red cylinder or large things?Answer:",4,3,left,False
"Question: <image>
There is a red rubber cube; is it the same size as the metallic thing on the left side of the gray cylinder?Answer:",yes,no,left,False
"Question: <image>
Is the number of large matte objects that are in front of the tiny matte thing less than the number of blue matte cubes?Answer:",no,no,in front of,True
"Question: <image>
There is a thing left of the tiny cyan metal thing; what is its color?Answer:",yellow,yellow,left,True
"Question: <image>
Are the tiny green object and the green block right of the small green thing made of the same material?Answer:",yes,no,right,False
"Question: <image>
There is a large blue object; does it have the same shape as the rubber object behind the large green thing?Answer:",yes,no,behind,False
"Question: <image>
There is a matte thing to the right of the big purple cylinder; does it have the same color as the small block that is right of the small blue matte cube?Answer:",yes,no,right,False
"Question: <image>
Is the size of the gray object behind the gray metal block the same as the small metallic thing?Answer:",no,yes,behind,False
"Question: <image>
Does the large thing behind the large yellow sphere have the same shape as the yellow thing behind the large matte cube?Answer:",no,no,behind,True
"Question: <image>
Is the material of the yellow object that is in front of the big yellow thing the same as the red cube?Answer:",no,no,in front of,True
"Question: <image>
Are the small red ball and the small ball in front of the small red matte object made of the same material?Answer:",no,no,in front of,True
"Question: <image>
There is a yellow cylinder; is its size the same as the yellow matte block behind the tiny brown metal cylinder?Answer:",no,no,behind,True
"Question: <image>
Are there more small yellow spheres in front of the tiny yellow metallic ball than small gray matte blocks?Answer:",no,no,in front of,True
"Question: <image>
There is a yellow matte thing behind the large red rubber thing; does it have the same size as the yellow shiny object behind the brown metallic cylinder?Answer:",yes,no,behind,False
"Question: <image>
Do the gray block and the green cube that is in front of the big green object have the same size?Answer:",yes,no,in front of,False
"Question: <image>
Does the tiny gray cylinder have the same material as the small object in front of the big matte cylinder?Answer:",yes,no,in front of,False
"Question: <image>
Are there more big red things behind the matte cylinder than balls?Answer:",no,no,behind,True
"Question: <image>
What is the color of the metallic thing that is on the right side of the gray cylinder?Answer:",brown,cyan,right,False
"Question: <image>
How many objects are either big metallic things to the left of the large yellow metal cylinder or small brown blocks?Answer:",1,1,left,True
"Question: <image>
Is the number of large yellow metallic cylinders that are to the left of the big cyan thing the same as the number of large red matte balls?Answer:",yes,no,left,False
"Question: <image>
How big is the shiny cylinder that is in front of the small cyan object?Answer:",large,large,in front of,True
"Question: <image>
How many objects are either large brown rubber things or things that are to the right of the tiny cyan cylinder?Answer:",2,1,right,False
"Question: <image>
There is a cylinder left of the shiny thing on the left side of the big yellow cylinder; what color is it?Answer:",cyan,cyan,left,True
"Question: <image>
There is a large gray rubber cube; what number of small shiny things are right of it?Answer:",2,0,right,False
"Question: <image>
Is the number of shiny objects to the right of the gray rubber object greater than the number of big blue things?Answer:",no,no,right,True
"Question: <image>
What color is the large block that is right of the large rubber block that is on the right side of the gray rubber thing?Answer:",red,purple,right,False
