question,answer,predicted_answer,relation,correct
"Question: <image>
Is the large green sphere in front of the small yellow sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large gray rubber cube to the right of the large green sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the large green sphere to the right of the large gray rubber cube?Answer:",No,no,right,True
"Question: <image>
Is the small blue metal sphere to the right of the cube?Answer:",No,no,right,True
"Question: <image>
Is the large gray metal sphere behind the  green metal cube?Answer:",No,yes,behind,False
"Question: <image>
Is the  green metal cube behind the large blue metal sphere?Answer:",No,yes,behind,False
"Question: <image>
Is the large gray metal sphere behind the large blue metal sphere?Answer:",No,yes,behind,False
"Question: <image>
Is the large blue rubber cylinder in front of the  yellow cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small purple rubber cylinder in front of the large brown metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the  yellow cube to the left of the large purple sphere?Answer:",No,no,left,True
"Question: <image>
Is the  cyan rubber cube to the right of the large cylinder?Answer:",No,yes,right,False
"Question: <image>
Is the large red metal sphere to the right of the  cyan rubber cube?Answer:",No,no,right,True
"Question: <image>
Is the large cylinder behind the  cyan rubber cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the small red rubber sphere in front of the large cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the large cylinder to the left of the small cylinder?Answer:",No,no,left,True
"Question: <image>
Is the small cylinder behind the  blue metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the  red rubber cube in front of the  cyan rubber cube?Answer:",No,no,in front of,True
"Question: <image>
Is the  metal cylinder behind the  rubber cube?Answer:",No,no,behind,True
"Question: <image>
Is the large blue rubber sphere to the left of the large green cube?Answer:",Yes,no,left,False
"Question: <image>
Is the small brown cube in front of the large green cube?Answer:",No,no,in front of,True
"Question: <image>
Is the large green cube to the right of the large green metal sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the large green cube in front of the small purple cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small red rubber cylinder behind the small purple cube?Answer:",No,no,behind,True
"Question: <image>
Is the small purple metal sphere in front of the small purple cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small red rubber cylinder behind the large green metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the  red metal cube to the right of the  red rubber sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the large cyan cube to the right of the small blue cube?Answer:",Yes,no,right,False
"Question: <image>
Is the small blue rubber sphere in front of the large purple metal sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small blue cube to the right of the cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the large purple metal sphere to the right of the large cyan cube?Answer:",No,no,right,True
"Question: <image>
Is the large gray rubber sphere to the right of the  blue rubber cube?Answer:",Yes,no,right,False
"Question: <image>
Is the large gray rubber sphere in front of the large red metal sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large red metal sphere to the left of the  brown metal cube?Answer:",Yes,no,left,False
"Question: <image>
Is the small purple metal cylinder to the right of the large gray rubber sphere?Answer:",No,no,right,True
"Question: <image>
Is the small cyan rubber sphere in front of the large red metal sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small cyan rubber cube behind the small green rubber cylinder?Answer:",No,yes,behind,False
"Question: <image>
Is the small green rubber cylinder to the right of the small cyan rubber cube?Answer:",No,no,right,True
"Question: <image>
Is the small green rubber cylinder behind the small purple metal cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the small cylinder to the left of the large purple rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the small yellow rubber cube in front of the  yellow sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small yellow rubber cube in front of the small cylinder?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small cylinder in front of the  yellow sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the large cyan metal cylinder to the left of the small cyan rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the small cyan rubber cube in front of the small red metal cube?Answer:",No,no,in front of,True
"Question: <image>
Is the small blue rubber sphere to the right of the large cyan metal cylinder?Answer:",Yes,no,right,False
"Question: <image>
Is the small cyan rubber cube behind the large purple rubber cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the small red metal cube behind the large red metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the large brown metal sphere behind the large gray rubber sphere?Answer:",No,no,behind,True
"Question: <image>
Is the small brown sphere behind the large yellow sphere?Answer:",No,yes,behind,False
"Question: <image>
Is the large brown sphere in front of the large blue rubber cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large brown sphere to the left of the large blue sphere?Answer:",No,no,left,True
"Question: <image>
Is the large gray sphere to the right of the small blue metal cube?Answer:",Yes,no,right,False
"Question: <image>
Is the large blue rubber cube in front of the large yellow sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small red cylinder in front of the large blue sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small red cylinder behind the large cyan cylinder?Answer:",No,yes,behind,False
"Question: <image>
Is the large brown rubber cylinder to the right of the large gray rubber cube?Answer:",Yes,no,right,False
"Question: <image>
Is the small purple metal cube behind the small gray metal cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the  purple metal sphere behind the small red rubber cylinder?Answer:",Yes,no,behind,False
"Question: <image>
Is the large cyan metal cylinder to the right of the  purple metal sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the  blue rubber sphere to the left of the  purple metal sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the small yellow metal cube to the left of the large red rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the large cyan sphere to the right of the cube?Answer:",Yes,no,right,False
"Question: <image>
Is the cube in front of the large purple rubber cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the small purple metal cylinder behind the  purple sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the  brown sphere behind the small gray rubber cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the small cyan rubber cylinder in front of the cube?Answer:",No,no,in front of,True
"Question: <image>
Is the large red metal cube behind the  metal cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the large red metal cube in front of the  purple metal sphere?Answer:",Yes,no,in front of,False
"Question: <image>
Is the large gray rubber sphere behind the cylinder?Answer:",Yes,yes,behind,True
"Question: <image>
Is the small purple rubber sphere to the right of the large yellow metal sphere?Answer:",Yes,no,right,False
"Question: <image>
Is the small purple metal cube behind the  yellow rubber cylinder?Answer:",Yes,yes,behind,True
"Question: <image>
Is the small purple metal cube to the right of the  yellow rubber cylinder?Answer:",No,no,right,True
"Question: <image>
Is the large blue metal sphere behind the small purple rubber sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small blue cylinder behind the large brown cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the small brown rubber sphere to the left of the small green metal sphere?Answer:",No,no,left,True
"Question: <image>
Is the large brown cylinder behind the large blue metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the small green metal sphere to the right of the large gray cube?Answer:",No,no,right,True
"Question: <image>
Is the large blue metal sphere in front of the small yellow metal sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the small purple rubber sphere to the right of the small brown rubber sphere?Answer:",No,no,right,True
"Question: <image>
Is the small purple rubber sphere to the left of the  yellow rubber cube?Answer:",No,no,left,True
"Question: <image>
Is the small yellow rubber sphere to the left of the small purple rubber sphere?Answer:",Yes,no,left,False
"Question: <image>
Is the  purple metal cube in front of the large green metal sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the  yellow rubber cube to the left of the small gray rubber cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the small purple rubber sphere to the left of the small yellow rubber sphere?Answer:",No,yes,left,False
"Question: <image>
Is the large brown metal sphere behind the  purple metal cube?Answer:",Yes,no,behind,False
"Question: <image>
Is the  yellow rubber cube in front of the large brown metal sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the large cylinder behind the sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the large yellow metal cylinder to the left of the large blue metal cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the large gray metal cylinder to the left of the small gray metal cylinder?Answer:",Yes,no,left,False
"Question: <image>
Is the large gray rubber cylinder in front of the large gray cube?Answer:",Yes,no,in front of,False
"Question: <image>
Is the small gray rubber cylinder behind the large purple rubber cylinder?Answer:",No,no,behind,True
"Question: <image>
Is the large purple metal sphere in front of the small brown metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the large purple rubber cylinder in front of the small brown metal cylinder?Answer:",No,no,in front of,True
"Question: <image>
Is the small brown metal cylinder to the left of the  cyan rubber cube?Answer:",Yes,no,left,False
"Question: <image>
Is the small gray rubber cylinder behind the large purple metal sphere?Answer:",No,no,behind,True
"Question: <image>
Is the  red metal cube behind the large gray metal sphere?Answer:",Yes,no,behind,False
"Question: <image>
Is the large purple metal sphere in front of the  cyan rubber cube?Answer:",No,yes,in front of,False
"Question: <image>
Is the large blue metal sphere to the left of the large green metal sphere?Answer:",Yes,yes,left,True
"Question: <image>
Is the large red rubber sphere in front of the small cyan metal sphere?Answer:",No,no,in front of,True
"Question: <image>
Is the large red rubber sphere in front of the small brown metal cube?Answer:",No,no,in front of,True
"Question: <image>
Is the small red metal cube to the right of the small cyan metal sphere?Answer:",Yes,yes,right,True
